operation1,operation2,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,Output
42.0001,0.84,445,549.51,1346.46,1124.54,3.91,5.71,138.63,2211.97,8328.45,560930.3902
42.0035,0.8404,445,549.36,1358.82,1122.52,3.91,5.72,138.39,2211.95,8326.23,560548.6794
10.0019,0.25,489.05,604.53,1496.86,1302.53,10.52,15.49,394.97,2318.94,8776.31,605136.6638
20.001,0.7,491.19,607.45,1483.73,1252.66,9.35,13.66,334.71,2323.99,8718.09,598155.522
34.9993,0.8418,449.44,555.5,1367.26,1130.5,5.48,8,193.84,2223.01,8348.86,565311.0894
35.0061,0.8412,449.44,555.96,1368.57,1121.3,5.48,8,194.67,2223.06,8362.79,566619.1294
25.002,0.6217,462.54,536.99,1271.51,1046.09,7.05,9.03,175.08,1915.41,8012.34,542358.3542
20.0013,0.7001,491.19,607.29,1483.58,1260.06,9.35,13.66,334.67,2323.94,8723.01,597803.0432
9.9992,0.2511,489.05,605.16,1503.57,1304.51,10.52,15.49,394.9,2318.96,8789.6,606264.955
25.0041,0.6206,462.54,537.27,1262.02,1045.79,7.05,9.03,175.53,1915.39,8019.14,542822.9018
20.0043,0.7013,491.19,607.99,1477.58,1262.01,9.35,13.66,334.96,2324.01,8734.36,599109.1064
34.9989,0.8413,449.44,555.52,1365.99,1137.49,5.48,8,194.15,2223.06,8355.94,566179.4156
42.0076,0.8414,445,549.58,1354.24,1130.06,3.91,5.72,138.96,2211.99,8328.05,561225.1636
20.0029,0.7,491.19,607.09,1481.89,1250.92,9.35,13.65,335.43,2324.02,8730.09,599035.1258
0.0028,0.002,518.67,642.69,1588.64,1408.8,14.62,21.61,553.96,2388.11,9059.85,632371.6076
25.0032,0.62,462.54,536.82,1261.12,1047.01,7.05,9.03,175.66,1915.4,8014.98,542639.4864
20.0024,0.7007,491.19,606.89,1476.86,1248.44,9.35,13.66,334.81,2324.03,8730.7,598842.289
25.0027,0.62,462.54,537.31,1258.02,1043.7,7.05,9.03,175.12,1915.49,8008.93,542505.4854
0.0007,0,518.67,642.63,1585.74,1409.67,14.62,21.61,553.42,2388.08,9063.51,632868.4514
10.0004,0.25,489.05,604.79,1504.14,1309.99,10.52,15.5,394.46,2318.97,8788.31,605945.6108
20.0001,0.7012,491.19,607.51,1485.17,1252.57,9.35,13.65,334.37,2324.07,8734.16,599021.4474
10.0055,0.2519,489.05,605.29,1498.64,1311.42,10.52,15.5,394.12,2318.91,8790.79,605809.6124
35.0069,0.8414,449.44,555.92,1364.38,1122.16,5.48,8,194.53,2223.17,8367.73,567131.4722
42.0026,0.8414,445,549.43,1357.69,1131.22,3.91,5.71,138.26,2212.15,8339.32,561526.4736
42.0009,0.8403,445,549.61,1352.69,1129.86,3.91,5.72,139.01,2212.1,8331.73,561209.7736
10.0015,0.25,489.05,604.96,1501.5,1315.08,10.52,15.49,394.74,2318.95,8802.87,606580.973
10.0022,0.2505,489.05,604.87,1503.41,1305.02,10.52,15.5,393.76,2318.88,8790.76,605561.8174
9.9986,0.2512,489.05,605.57,1503.31,1305.01,10.52,15.49,394.2,2318.93,8792.64,606355.0944
41.9999,0.84,445,549.33,1353.47,1127.96,3.91,5.72,138.97,2212.2,8337.13,561788.9698
24.9994,0.62,462.54,536.58,1256.37,1046.7,7.05,9.03,175.52,1915.61,8024.94,543527.1388
25.0071,0.62,462.54,536.95,1260.84,1053.61,7.05,9.03,175.23,1915.62,8027.11,543344.4242
0.0013,0.002,518.67,642.43,1587.24,1407.62,14.62,21.61,552.9,2388.11,9071.19,633481.7446
10.0052,0.2504,489.05,604.87,1504.3,1310.67,10.52,15.5,394.54,2318.93,8798.53,606087.5428
25.0034,0.62,462.54,536.4,1265.38,1048.82,7.05,9.03,174.5,1915.67,8021.25,542583.5068
20.0015,0.7,491.19,607.41,1482.07,1251.48,9.35,13.66,334.39,2324.11,8751.3,599687.783
20.0036,0.7015,491.19,607.99,1493.94,1258.98,9.35,13.66,334.08,2324.12,8743.42,599581.6662
42.0042,0.84,445,550.25,1354.93,1127.36,3.91,5.72,138.75,2212.29,8341.47,561907.3184
0.0017,0.0001,518.67,642.64,1591,1410.64,14.62,21.61,553.87,2388.01,9084.78,634617.024
42.0014,0.841,445,549.79,1350.95,1131.37,3.91,5.72,138.38,2212.31,8343.59,561779.8888
35.005,0.8412,449.44,556,1368.35,1136.2,5.48,8,194.92,2223.42,8377.24,567357.5772
10.0054,0.2513,489.05,604.44,1504.46,1313.65,10.52,15.5,393.89,2318.98,8802.32,606727.9386
42.0069,0.8414,445,550.2,1362.63,1136.52,3.91,5.72,138.58,2212.38,8356.55,563321.2622
42.0025,0.84,445,549.66,1352.24,1135.02,3.91,5.72,139.02,2212.35,8351.29,562677.285
42.0067,0.8404,445,549.53,1351.85,1138.02,3.91,5.72,138.9,2212.38,8355.69,563111.0958
20.0065,0.7,491.19,607.26,1483.55,1255.57,9.35,13.66,334.89,2324.17,8753.08,599794.773
20.0042,0.7002,491.19,607.97,1489.28,1258.09,9.35,13.66,334.31,2324.18,8751.2,600440.7896
25.0051,0.6209,462.54,537.06,1263.7,1052.89,7.05,9.03,175.7,1915.89,8037,543669.0156
10.0005,0.2514,489.05,604.7,1497.45,1314.82,10.52,15.5,393.42,2318.99,8821.71,608041.8194
0.0024,0,518.67,643.41,1598.92,1417.86,14.62,21.61,553.2,2388.07,9096.06,635236.6548
20.0014,0.701,491.19,608.25,1486.92,1259.54,9.35,13.66,334.13,2324.21,8759.86,600202.4488
25.0077,0.6213,462.54,537.3,1265.4,1049.2,7.05,9.03,175.68,1915.93,8045.38,544252.0032
0.0023,0,518.67,642.68,1596,1416.67,14.62,21.61,552.68,2388.11,9095.21,635027.9546
20.0029,0.7003,491.19,607.75,1482.27,1256.55,9.35,13.66,333.85,2324.29,8762.24,600463.1276
10.0032,0.2503,489.05,604.94,1508.44,1316.34,10.52,15.49,393.55,2319.1,8835.9,609004.5082
25.0069,0.6209,462.54,536.97,1268.47,1049.16,7.05,9.03,174.97,1916.04,8050.46,544907.2292
10.0002,0.25,489.05,605.23,1509.18,1312.2,10.52,15.5,394.16,2319.02,8823.52,607945.9704
19.9982,0.7007,491.19,608.01,1486.61,1258.07,9.35,13.66,333.08,2324.28,8776.41,601339.9906
35.008,0.84,449.44,556.28,1375.85,1152.9,5.48,8,193.56,2223.78,8400.35,568930.036
10.0056,0.25,489.05,604.83,1513.46,1324.82,10.52,15.5,393.96,2319.09,8840.26,608682.8212
35.0014,0.84,449.44,555.76,1368.57,1140.52,5.48,8.01,194.59,2223.8,8411.66,569195.1328
9.9995,0.25,489.05,605.4,1511.4,1323.73,10.52,15.5,393.12,2319.08,8840.49,609048.789
0.0011,0.0013,518.67,643.16,1606.03,1415.41,14.62,21.61,552.21,2388.12,9121.8,636721.05
9.9991,0.2514,489.05,605.85,1503.4,1318.68,10.52,15.5,392.99,2319.07,8843.05,609165.6066
25.0019,0.62,462.54,537.03,1263.44,1063.62,7.05,9.03,175.15,1916.3,8063.56,545378.7138
42.0046,0.84,445,549.97,1360.82,1141.54,3.91,5.72,139.11,2212.86,8389.79,565353.2392
0.001,0,518.67,643.34,1589.41,1413.91,14.62,21.61,552.53,2388.11,9131.66,637115.402
25.0011,0.62,462.54,537.44,1262.2,1054.58,7.05,9.03,175.25,1916.44,8065.04,546110.8922
10.0076,0.25,489.05,606.02,1512.86,1318.3,10.52,15.5,393.27,2319.11,8846.59,609755.6552
20.007,0.702,491.19,608.66,1504.24,1261.99,9.35,13.66,334.33,2324.57,8800.56,603674.666
20.0021,0.7009,491.19,608.63,1493.43,1268.4,9.35,13.66,334.26,2324.61,8801.86,603565.5996
0.0021,0.0007,518.67,642.84,1601.06,1434.02,14.62,21.61,552.75,2388.12,9141.74,638253.7884
35.0051,0.8401,449.44,556.2,1379.14,1143.15,5.48,8,194.07,2224.29,8428.44,570442.0208
0.0006,0,518.67,643.09,1601.31,1435.71,14.62,21.61,551.77,2388.19,9146.07,637881.6612
10.0015,0.2503,489.05,606.01,1507.81,1323.1,10.52,15.5,392.93,2319.23,8875.08,611263.2848
42.0018,0.84,445,550.58,1365.23,1145.93,3.91,5.72,138.5,2213.32,8417.02,566998.8636
42.0039,0.84,445,549.85,1349.61,1121.71,3.91,5.71,138.95,2212.09,8331.59,561630.2378
35.0045,0.84,449.44,555.4,1359.77,1123.23,5.48,8,195,2223.14,8360.55,566689.429
25.0044,0.6204,462.54,536.84,1264.27,1051.28,7.05,9.03,175.35,1915.43,8016.12,542696.6812
10.0003,0.252,489.05,604.62,1500.22,1304.58,10.52,15.49,394.63,2318.86,8779.58,605407.7926
9.9995,0.25,489.05,604.08,1503.17,1302.94,10.52,15.49,394.59,2318.88,8787.73,605690.479
35.0037,0.8402,449.44,555.8,1367.63,1127.93,5.48,8,194.18,2223.13,8363.93,566318.4086
25.0053,0.6209,462.54,536.92,1253.44,1041.73,7.05,9.03,175.41,1915.54,8019.49,543046.406
10.0072,0.25,489.05,604.57,1497.84,1306.49,10.52,15.49,394.21,2318.89,8791.09,606286.3544
35.0007,0.84,449.44,555.78,1364.37,1119.88,5.48,8,194.31,2223.1,8360.41,566284.2314
42.0035,0.84,445,549.32,1350.89,1120.06,3.91,5.72,139.65,2212.09,8331.77,561017.617
24.9998,0.62,462.54,536.89,1255.86,1051.68,7.05,9.03,175.81,1915.51,8016.75,543050.5496
25.0024,0.62,462.54,536.86,1254.67,1047.72,7.05,9.03,175.58,1915.54,8009.53,541867.3848
19.9997,0.7002,491.19,607.11,1474.47,1243.09,9.35,13.66,335.73,2324.01,8727.04,598405.3206
25.0024,0.62,462.54,536.53,1268.81,1046,7.05,9.03,175.5,1915.54,8017.58,542497.2848
35.0078,0.8406,449.44,555.3,1367.2,1131.07,5.48,8,194.38,2223.09,8359.77,566521.8592
25.0018,0.6206,462.54,536.86,1252.69,1044.7,7.05,9.03,175.18,1915.49,8021.92,543199.1272
10.0005,0.2505,489.05,604.37,1497.48,1309.58,10.52,15.49,394.76,2318.91,8787.67,605825.874
41.9983,0.8419,445,549.57,1352.96,1122.6,3.91,5.71,138.7,2212.1,8328.96,561395.908
25.005,0.6214,462.54,536.95,1254.04,1053.43,7.05,9.03,174.73,1915.45,8021.06,542720.6284
0.0014,0,518.67,642.46,1591.08,1399.45,14.62,21.61,554.36,2388.11,9069.44,633094.5328
42.0035,0.84,445,549.28,1352.32,1120.8,3.91,5.71,138.9,2212.08,8331.57,561048.167
42.0072,0.84,445,549.62,1358.45,1127.43,3.91,5.72,138.39,2212.19,8330.95,561318.2044
25.0012,0.62,462.54,536.85,1260.64,1046.4,7.05,9.02,175.78,1915.45,8021.84,542634.8424
10.0071,0.25,489.05,604.35,1501.11,1307,10.52,15.49,394.93,2318.89,8786.59,605923.9542
0.001,0,518.67,642.11,1585.68,1406.99,14.62,21.61,554.34,2388.04,9061.58,632768.672
42.0074,0.8406,445,549.69,1348.67,1129.12,3.91,5.72,139.1,2212.07,8328.99,560786.8984
42.0008,0.84,445,549.71,1352.59,1124.01,3.91,5.71,139.03,2212.1,8327.75,560667.1916
10.0038,0.2504,489.05,604.58,1493.01,1309.57,10.52,15.49,394.65,2318.88,8796.32,606549.73
10.0001,0.25,489.05,604.06,1497.54,1307.25,10.52,15.49,395.09,2318.88,8785.68,605824.6802
10.0058,0.2516,489.05,604.84,1503.96,1305.35,10.52,15.49,394.94,2318.86,8792.31,606348.0312
10.0039,0.25,489.05,604.67,1496.87,1302.53,10.52,15.49,395.4,2318.83,8783.45,605397.5578
42.0028,0.84,445,549.39,1351.87,1122.69,3.91,5.71,139,2212.1,8328.25,561080.5456
20.0011,0.7,491.19,607.88,1480.87,1249.91,9.35,13.65,334.25,2324.01,8733.17,598361.5022
0.0015,0,518.67,642.67,1594.42,1409.44,14.62,21.61,553.52,2388.05,9067.39,632633.033
0,0,518.67,642.64,1589.32,1402.7,14.62,21.61,553.23,2388.03,9063.79,632559.48
20.0037,0.7,491.19,606.91,1483.15,1247.88,9.35,13.66,334.63,2324.03,8736.46,598699.5474
42.0078,0.8409,445,549.3,1348.57,1124.51,3.91,5.71,139.11,2212.16,8338.93,561805.491
20.0004,0.7018,491.19,607.63,1489.07,1244.13,9.35,13.65,335.23,2324.06,8722.24,597962.0316
41.9998,0.8401,445,549.81,1352.22,1126.35,3.91,5.72,139.22,2212.11,8332.97,561521.1602
34.9998,0.8405,449.44,555.19,1364.84,1123.28,5.48,8,194.76,2223.13,8358.91,566403.9826
35.0028,0.84,449.44,555.27,1365.52,1126.14,5.48,8,194.29,2223.03,8361.34,566051.5156
0.0017,0.001,518.67,642.5,1586.01,1401.54,14.62,21.61,554.3,2388.05,9066.88,633221.2794
42.008,0.8419,445,549.44,1357.62,1117.05,3.91,5.72,138.31,2212.08,8335.39,561646.8574
0.0006,0,518.67,642.4,1589.93,1408.54,14.62,21.61,553.81,2388.08,9069.11,633144.5012
35.0066,0.84,449.44,555.8,1363.06,1119.41,5.48,8,194.29,2223.09,8354.18,565916.9632
34.9987,0.8414,449.44,555.61,1359.15,1120.55,5.48,8,194.51,2223.05,8358.72,565720.6958
42.0053,0.8414,445,549.76,1343.13,1121.8,3.91,5.72,138.82,2212.08,8334.21,561459.019
42.0052,0.8418,445,549.43,1355.23,1125.57,3.91,5.71,138.8,2212.09,8334,561088.0612
10.0029,0.25,489.05,604.42,1502.76,1307.3,10.52,15.49,394.17,2318.85,8796.36,605973.9658
10.008,0.2516,489.05,604.49,1494.2,1301.37,10.52,15.49,394.81,2318.87,8796.97,606028.4456
35.0076,0.84,449.44,555.54,1365.52,1123.48,5.48,8,194.49,2223.12,8355.06,565835.0452
34.9984,0.8418,449.44,555.99,1365.1,1124.84,5.48,8,195.29,2223.12,8355.82,566435.1976
9.9993,0.2503,489.05,605.18,1498.4,1309.36,10.52,15.49,394.7,2318.88,8794.3,605847.1504
19.9989,0.7006,491.19,607.46,1486.85,1247.71,9.35,13.66,334.47,2324,8729.75,598947.8814
0.0026,0,518.67,643.07,1591.05,1405.11,14.62,21.61,554.31,2388.18,9062.93,632923.1252
10.0022,0.25,489.05,604.74,1491.64,1308.91,10.52,15.49,394.56,2318.93,8793.81,605892.1144
35.0011,0.84,449.44,555.46,1362.54,1128.7,5.48,8,194.85,2223.13,8362.82,566049.9922
25.0049,0.62,462.54,536.6,1258.77,1038.14,7.05,9.02,174.97,1915.52,8014.8,542257.6598
19.9989,0.7,491.19,607.31,1479.8,1251.69,9.35,13.65,335.25,2323.93,8734.91,598689.3378
42.0011,0.84,445,549.4,1346.25,1123.37,3.91,5.71,138.91,2212.07,8334.03,561863.0722
20.0004,0.7,491.19,607.14,1482.78,1247.94,9.35,13.65,334.92,2323.99,8734.62,598709.0508
25.0057,0.62,462.54,536.68,1258.15,1048.91,7.05,9.03,175.8,1915.47,8014.61,542303.7714
0,0.0008,518.67,642.58,1588.8,1405.12,14.62,21.61,553.67,2388.09,9067.38,632834.6248
35.0061,0.8401,449.44,556.2,1362.37,1128.56,5.48,8,195.04,2223.16,8360.61,566295.5928
0.0021,0,518.67,642.4,1587.62,1402.27,14.62,21.61,554.01,2388.06,9064.48,632611.9242
0.0009,0,518.67,642.39,1585.7,1397.42,14.62,21.61,553.43,2388.02,9071.87,633612.7618
42.0014,0.84,445,549.26,1342.19,1123.17,3.91,5.71,138.49,2212.11,8334.11,561706.2528
10.0046,0.2505,489.05,605.22,1498.35,1303.74,10.52,15.49,394.35,2318.91,8793.64,605734.3522
20.0007,0.7,491.19,607.48,1480.64,1248.61,9.35,13.65,334.67,2324,8730.5,598966.3814
9.9989,0.2516,489.05,605.12,1501.24,1311.1,10.52,15.49,394.28,2318.93,8783.88,605477.3374
42.0039,0.84,445,549.3,1352,1124.7,3.91,5.72,139.21,2212.03,8327.64,561325.8378
42.0035,0.8416,445,549.49,1349.98,1120.91,3.91,5.71,139.53,2212,8330.63,561117.7866
42.0064,0.84,445,549.24,1354.31,1125.5,3.91,5.72,138.6,2212.06,8325.48,561050.7328
25.0003,0.6207,462.54,536.75,1255.99,1047.02,7.05,9.03,175.66,1915.49,8022.7,543269.0048
35.0032,0.84,449.44,555.38,1360.53,1129.79,5.48,8,194.22,2223.14,8352.84,566097.6664
42.0002,0.84,445,549.58,1352.59,1125.09,3.91,5.71,138.54,2211.97,8324.11,561196.0004
24.9995,0.6213,462.54,536.77,1266.2,1046.3,7.05,9.03,176.18,1915.42,8017.93,542484.7868
10.0061,0.2505,489.05,604.5,1501.91,1304.55,10.52,15.49,393.93,2318.97,8786.69,605390.5552
20.0023,0.7,491.19,607.4,1480.25,1251.39,9.35,13.66,335.13,2323.99,8735.13,599249.2646
10.0028,0.25,489.05,604.64,1505.41,1303.61,10.52,15.49,394.55,2318.95,8786.86,606063.8656
0.003,0.0014,518.67,642.45,1578.96,1404.11,14.62,21.61,554.12,2388.03,9075.56,633231.2644
42,0.8406,445,549.37,1341.96,1128,3.91,5.71,138.58,2212.04,8331.85,561109.0436
41.9996,0.8405,445,549.79,1349.86,1125.73,3.91,5.72,138.64,2212.07,8330.53,561227.2222
20.0058,0.7,491.19,607.22,1475.76,1245.54,9.35,13.66,334.96,2324.08,8731.27,598832.1616
20.0021,0.7,491.19,607.32,1479.89,1249.18,9.35,13.65,334.68,2324.01,8735.37,599036.3542
0.0029,0.0017,518.67,642.99,1594.78,1409.8,14.62,21.61,553.38,2388.08,9060.76,632968.766
0.0012,0,518.67,642.39,1584.33,1409.38,14.62,21.61,554.21,2388.04,9066.51,633396.9024
42.0008,0.8408,445,549.05,1349.68,1131.94,3.91,5.72,139.5,2212.02,8331.18,561256.4264
10.0066,0.25,489.05,604.94,1497.28,1304.39,10.52,15.49,394.3,2318.9,8791.1,605597.9632
25.0029,0.62,462.54,537.09,1264.35,1045.14,7.05,9.03,175.34,1915.53,8019.91,542439.2658
20.0003,0.7012,491.19,607.59,1483.32,1257.09,9.35,13.66,334.6,2324.01,8741.55,599539.8378
25.0025,0.62,462.54,536.76,1259.47,1046.12,7.05,9.02,175.3,1915.46,8024.38,543239.085
0.0002,0.0017,518.67,642.32,1587.95,1403.62,14.62,21.61,552.95,2388.07,9070.04,633421.5906
35.0034,0.841,449.44,555.64,1367.04,1134.81,5.48,8,194.44,2223.12,8365.45,566425.0328
20.0001,0.7016,491.19,607.47,1486.89,1248.47,9.35,13.66,335.26,2324.06,8727.07,598856.4598
35.0052,0.84,449.44,555.83,1368.64,1132.24,5.48,8,194.24,2223.06,8358.21,565660.1904
0.003,0.0009,518.67,642.53,1587.36,1407.04,14.62,21.61,553.39,2388.05,9065.58,633296.4314
20.0078,0.7008,491.19,607.05,1484.36,1251.08,9.35,13.66,335.41,2324.03,8738.29,599265.2404
10.006,0.25,489.05,605.24,1500.91,1306.11,10.52,15.49,393.84,2318.94,8797.4,606584.462
42.0045,0.8404,445,550.24,1356.64,1128.1,3.91,5.71,138.59,2211.99,8337.79,561976.6414
10.0016,0.2509,489.05,605.39,1509.37,1305.11,10.52,15.5,393.51,2318.93,8791.73,606266.0886
42.0053,0.8417,445,549.87,1357.73,1124.82,3.91,5.72,138.61,2212.08,8339.91,561581.6708
34.9983,0.8415,449.44,555.45,1367.49,1129.47,5.48,8,194.14,2223.1,8363.68,566006.7056
42.0064,0.84,445,549.99,1356.18,1130.47,3.91,5.72,138.41,2212.05,8329.37,560885.0228
10.0029,0.25,489.05,604.71,1510.22,1305.62,10.52,15.49,393.62,2319,8785.54,605891.5958
25.0022,0.6205,462.54,536.92,1268.73,1041.99,7.05,9.03,175.3,1915.49,8020.31,543273.4674
19.9994,0.7,491.19,607.7,1485.87,1258.93,9.35,13.66,333.81,2324.06,8737.56,598827.0388
25.0042,0.621,462.54,536.51,1260.36,1046.58,7.05,9.03,175.13,1915.52,8019.01,542886.3244
25.0065,0.6209,462.54,536.84,1266.58,1050.09,7.05,9.03,176.32,1915.46,8019.23,542652.2984
34.9981,0.84,449.44,556.45,1373.49,1131.26,5.48,8,194.56,2223.07,8359.53,566525.8962
10.0026,0.25,489.05,604.7,1503.92,1316.16,10.52,15.5,393.87,2318.99,8796.09,606600.6452
42.0057,0.8413,445,549.57,1362.99,1129.34,3.91,5.72,138.73,2212.05,8330.03,561034.1892
19.9983,0.7001,491.19,607.77,1484.71,1262.14,9.35,13.66,334.08,2324.06,8740.69,599364.4672
0.0017,0.001,518.67,642.27,1588.27,1414.34,14.62,21.61,553.56,2388.1,9062.82,632512.6194
41.9981,0.8404,445,549.99,1355.29,1131.46,3.91,5.72,138.02,2212.06,8334.04,561538.7786
0.003,0.001,518.67,642.94,1597.14,1415.48,14.62,21.61,552.85,2388.1,9073.18,633044.332
25.0023,0.6216,462.54,536.72,1268.57,1050.71,7.05,9.03,174.77,1915.51,8015.56,542605.8242
9.9989,0.25,489.05,605.32,1512.22,1314.31,10.52,15.5,394.85,2319.04,8787.64,605935.8378
42.0055,0.841,445,549.95,1359.15,1132.43,3.91,5.72,139.18,2212.06,8333.02,561676.277
34.9993,0.84,449.44,556.31,1367.4,1135.79,5.48,8,194.07,2223.04,8363.46,566469.3286
35.0059,0.8419,449.44,556.12,1368.15,1128.23,5.48,8,194.34,2223.1,8361.47,566272.8632
9.999,0.25,489.05,605.03,1505.09,1305.44,10.52,15.5,393.73,2319,8785.55,605241.298
42.0006,0.8418,445,550.89,1367.86,1131.15,3.91,5.72,138.52,2212.04,8334.67,561820.872
19.9997,0.7012,491.19,608.08,1482.67,1258.93,9.35,13.66,334.48,2324.15,8737.03,598818.9166
19.9994,0.7,491.19,607.72,1487.53,1258.96,9.35,13.66,333.97,2324.04,8733.3,598889.6788
20.0067,0.7009,491.19,607.55,1485.1,1258.9,9.35,13.66,334.57,2324.09,8734.88,598647.9788
19.9993,0.7014,491.19,607.53,1492,1260.96,9.35,13.66,334.09,2324.08,8741.83,599247.267
41.9996,0.84,445,549.48,1356.23,1133.83,3.91,5.71,138.42,2212.04,8336.74,561576.9792
0,0.0005,518.67,643.22,1604.53,1411.27,14.62,21.61,552.81,2388.16,9063.96,632916.603
24.998,0.6209,462.54,537.56,1269.1,1060.76,7.05,9.03,175.28,1915.43,8018.06,542405.8614
24.9992,0.62,462.54,536.85,1268.69,1056.26,7.05,9.03,175.16,1915.42,8026.82,543164.4184
42.0067,0.84,445,550.46,1357.45,1144.1,3.91,5.72,138.19,2212,8332.09,561686.4434
20.006,0.7006,491.19,607.47,1488.96,1259.82,9.35,13.66,334.17,2324.13,8740.26,598931.0556
10.0067,0.2507,489.05,605.31,1513.19,1325.11,10.52,15.5,394.33,2319.06,8793.34,605959.4576
20.0015,0.7015,491.19,608.58,1488.92,1265.43,9.35,13.66,334.04,2324.13,8730.77,598833.562
35.0066,0.8416,449.44,555.68,1373.06,1144.54,5.48,8,194.06,2223.07,8366.15,567031.3428
0.002,0.0019,518.67,643.46,1598.75,1422.55,14.62,21.61,553.08,2388.2,9071.41,633289.1654
0.0028,0,518.67,643.03,1596.22,1417.63,14.62,21.61,551.5,2388.14,9066.1,633284.7956
25.0008,0.62,462.54,537.29,1266.87,1060.68,7.05,9.03,175.25,1915.45,8019.02,542304.5716
35.0037,0.84,449.44,556.29,1374.01,1140.82,5.48,8,193.98,2223.09,8359.42,565990.7474
0.0015,0,518.67,643.3,1603.61,1423.94,14.62,21.61,551.52,2388.21,9065.96,632583.653
42.0034,0.84,445,550.46,1361.26,1139.17,3.91,5.72,138.1,2211.98,8335.8,561695.3468
42.0053,0.84,445,550.43,1364.53,1147.01,3.91,5.72,138.03,2211.89,8339.6,561893.3006
35.002,0.84,449.44,555.68,1367.34,1136.44,5.48,8,194.03,2223.04,8354.12,565849.694
10.0055,0.25,489.05,606.25,1513.28,1318.77,10.52,15.5,393.5,2319.16,8795.8,605893.161
10.0024,0.2501,489.05,606.01,1509.18,1329.19,10.52,15.5,392.78,2319.17,8787.7,605773.9554
10.0062,0.2514,489.05,605.88,1515.05,1323.1,10.52,15.5,393.23,2319.14,8789.24,605882.3608
35.0062,0.84,449.44,556.78,1371.4,1148.5,5.48,8,194.09,2223.11,8360.28,566126.5624
0.0014,0,518.67,643.73,1598.09,1433.38,14.62,21.61,550.63,2388.21,9063.5,632438.3428
25.0044,0.6216,462.54,537.26,1265.87,1066.17,7.05,9.03,174.96,1915.35,8027.23,543276.4984
25.0067,0.62,462.54,536.62,1273.68,1061.95,7.05,9.03,174.43,1915.39,8026.33,542864.9434
35.0044,0.8408,449.44,555.34,1353.35,1127.38,5.48,8,194.67,2222.77,8342.9,565503.3836
10.0029,0.25,489.05,604.82,1494.69,1311.21,10.52,15.49,393.73,2318.92,8771.39,604598.7458
10.0012,0.2508,489.05,604.39,1494.88,1304.8,10.52,15.49,394.42,2318.93,8762.53,604019.9372
10.0046,0.2505,489.05,604.52,1490.63,1311.28,10.52,15.49,394.41,2318.9,8765.34,604202.8522
0.0014,0.0006,518.67,642.3,1586.92,1412.84,14.62,21.61,553.91,2388.06,9040.23,630892.9264
42.0002,0.84,445,549.72,1352.4,1115.07,3.91,5.71,138.94,2211.71,8306.78,559541.2204
35.0029,0.84,449.44,555.53,1361,1132.93,5.48,8,194.27,2222.78,8340.98,564856.6558
41.9985,0.8414,445,549.86,1354.83,1131.27,3.91,5.71,138.65,2211.65,8300.62,559252.7154
25.0076,0.6203,462.54,536.65,1261.61,1049.05,7.05,9.03,175.27,1915.17,8005.35,541927.467
35.0008,0.84,449.44,555.4,1369.28,1132.68,5.48,8,195.1,2222.78,8333.11,564073.8816
25.0044,0.62,462.54,536.48,1258.32,1057.35,7.05,9.02,175.78,1915.17,8000.84,541911.8488
0.002,0.0007,518.67,642.18,1588.71,1406.28,14.62,21.61,553.88,2388.12,9043.67,631138.3182
41.9999,0.841,445,549.42,1350.72,1127.81,3.91,5.72,138.51,2211.66,8309.23,559643.2758
0.0006,0.0003,518.67,642.16,1584.29,1410.15,14.62,21.61,553.37,2388.08,9038.38,630726.123
42.0056,0.8412,445,549.51,1352.06,1128.1,3.91,5.71,138.46,2211.64,8305.63,559402.9384
42.0009,0.84,445,549.6,1352.63,1122.82,3.91,5.71,139.39,2211.72,8305.58,559700.7718
20.0005,0.7,491.19,606.95,1487.16,1255.53,9.35,13.66,334.86,2323.91,8711.61,597839.091
10.001,0.25,489.05,604.88,1496.6,1313.25,10.52,15.49,393.9,2318.95,8755.21,603514.212
0.0005,0,518.67,642.99,1582.23,1400.76,14.62,21.61,554.06,2388.11,9042.78,631897.471
42.0059,0.84,445,549.9,1353.16,1127.47,3.91,5.71,139.47,2211.74,8309.56,559657.8618
0.0009,0,518.67,642.34,1592.5,1404.58,14.62,21.61,552.92,2388.1,9041.86,631220.0518
19.9988,0.7,491.19,607.72,1486.87,1254.16,9.35,13.65,334.09,2323.95,8715.38,597418.5576
25.0039,0.6214,462.54,536.73,1261.02,1044.07,7.05,9.03,175.47,1915.16,8000.38,541814.4462
25.0052,0.62,462.54,536.89,1264.13,1053.17,7.05,9.03,175.86,1915.25,8003.22,541604.3304
41.9988,0.8402,445,549.71,1353.39,1125.7,3.91,5.71,138.35,2211.65,8309.43,560153.6688
42.0049,0.8417,445,549.49,1350.18,1121.19,3.91,5.71,138.11,2211.79,8304.82,559608.23
42.0062,0.8418,445,549.07,1352.28,1131.54,3.91,5.71,139.26,2211.69,8307.6,559914.9632
0.0021,0,518.67,642.45,1591.46,1406.57,14.62,21.61,552.69,2388.13,9043.04,631651.2842
35.0048,0.8405,449.44,555.75,1368.18,1127.51,5.48,8,193.78,2222.79,8341.43,564798.4126
10.0017,0.2513,489.05,604.67,1505.35,1308.33,10.52,15.49,394.09,2318.92,8770.71,604652.6712
20.0072,0.7,491.19,607.12,1484.77,1252.61,9.35,13.66,335.43,2323.94,8716.9,598116.5944
